Frequency,Amplitude,Phase
6.532942e-02,1.341322e+01,2.666519e+00
6.536204e-02,2.880773e+01,7.780178e-02
6.539465e-02,1.412191e+01,-1.267016e+00
6.542727e-02,2.850593e+01,-3.129129e+00
6.545988e-02,4.518146e+01,7.875155e-01
6.549250e-02,2.404249e+01,2.212585e+00
6.552511e-02,3.138036e+01,1.965131e+00
6.555773e-02,1.535927e+01,7.987768e-01
6.559035e-02,3.963685e+01,5.728543e-01
6.562296e-02,5.281437e+01,-2.444532e+00
6.565558e-02,1.209179e+01,-1.588431e+00
6.568819e-02,3.857610e+01,2.513740e+00
6.572081e-02,4.052057e+01,-2.591284e+00
6.575342e-02,1.504495e+01,9.878899e-01
6.578604e-02,3.249167e+01,2.255290e+00
6.581866e-02,2.483873e+01,1.915851e+00
6.585127e-02,3.388910e+01,1.372768e+00
6.588389e-02,2.451417e+01,-1.677980e+00
6.591650e-02,2.132459e+01,8.840403e-01
6.594912e-02,1.485412e+01,-1.135693e-01
6.598174e-02,2.476849e+01,1.720028e-01
6.601435e-02,3.494593e+01,-3.833760e-01
6.604697e-02,5.662838e+00,2.866424e+00
6.607958e-02,1.741354e+01,-1.291450e+00
6.611220e-02,4.515972e+01,-1.909745e+00
6.614481e-02,1.543058e+01,3.066778e+00
6.617743e-02,4.044521e+01,-3.067956e+00
6.621005e-02,4.337701e+01,2.369475e-01
6.624266e-02,7.086601e+00,2.136357e+00
6.627528e-02,6.852140e+01,-2.887112e+00
6.630789e-02,1.267708e+01,-2.493803e+00
6.634051e-02,3.533081e+01,4.430750e-01
6.637312e-02,3.192548e+01,2.945879e+00
6.640574e-02,6.454027e+00,-2.820665e+00
6.643836e-02,2.405462e+01,-1.854206e+00
6.647097e-02,8.269758e+00,-1.522239e+00
6.650359e-02,1.972294e+01,-1.761946e+00
6.653620e-02,1.507501e+01,1.505727e+00
6.656882e-02,1.558769e+01,1.440952e+00
6.660144e-02,1.259161e+01,-1.522633e-01
6.663405e-02,1.406345e+01,-8.686995e-01
6.666667e-02,3.476793e+01,3.140567e+00
6.669928e-02,3.442416e+01,-5.374125e-01
6.673190e-02,1.299862e+01,-1.828872e-01
6.676451e-02,4.995363e+01,-2.564217e+00
6.679713e-02,3.522816e+01,1.284332e+00
6.682975e-02,2.657195e+01,-7.962167e-01
6.686236e-02,1.865379e+01,1.627464e-01
6.689498e-02,9.917477e+00,3.646384e-02
6.692759e-02,2.792778e+01,-1.999867e+00
6.696021e-02,4.699698e+01,1.048486e-01
6.699282e-02,1.591064e+01,-3.058575e+00
6.702544e-02,3.218070e+01,1.245817e+00
6.705806e-02,1.982424e+01,-1.752060e+00
6.709067e-02,1.394595e+01,-2.026954e+00
6.712329e-02,1.603093e+01,9.330063e-01
6.715590e-02,1.682516e+01,2.887588e-01
6.718852e-02,2.664724e+01,1.248672e+00
6.722114e-02,2.957015e+01,-2.029781e+00
6.725375e-02,2.185313e+01,-1.551958e+00
6.728637e-02,4.631554e+01,1.627796e+00
6.731898e-02,5.474931e+01,1.907089e+00
6.735160e-02,3.284438e+01,-9.856368e-01
6.738421e-02,1.143291e+01,-8.658456e-01
6.741683e-02,4.171947e+01,1.743687e+00
6.744945e-02,3.523866e+01,-2.453393e+00
6.748206e-02,3.500834e+01,1.241334e+00
6.751468e-02,2.624448e+01,1.837624e+00
6.754729e-02,8.757054e+00,1.336695e+00
6.757991e-02,3.387572e+01,-2.150881e+00
6.761252e-02,5.487626e+01,-9.850136e-01
6.764514e-02,3.428062e+01,-2.553221e+00
6.767776e-02,2.475810e+01,-4.685142e-01
6.771037e-02,1.232150e+01,-1.027314e+00
6.774299e-02,7.749362e+00,-1.661922e+00
6.777560e-02,9.711840e+00,-1.431512e-01
6.780822e-02,2.049920e+01,1.236900e+00
6.784083e-02,2.047199e+01,-2.502850e+00
6.787345e-02,3.116224e+01,-2.192448e+00
6.790607e-02,7.074558e+01,4.125436e-02
6.793868e-02,1.250092e+01,-2.795931e+00
6.797130e-02,9.098777e+00,-1.204199e+00
6.800391e-02,3.002332e+01,3.690523e-02
6.803653e-02,2.975119e+01,7.549266e-01
6.806915e-02,3.094724e+01,-7.489493e-01
6.810176e-02,1.558702e+01,-2.819300e+00
6.813438e-02,2.297065e+01,1.306641e+00
6.816699e-02,1.706418e+01,3.017640e+00
6.819961e-02,2.895516e+01,2.495398e+00
6.823222e-02,4.143272e+01,1.233317e+00
6.826484e-02,9.198571e+00,2.738901e-02
6.829746e-02,2.981459e+01,2.579475e+00
6.833007e-02,1.919650e+01,-2.836668e+00
6.836269e-02,1.902076e+01,7.374609e-01
6.839530e-02,1.772232e+01,3.048854e+00
6.842792e-02,1.818389e+01,-1.684182e+00
6.846053e-02,3.041445e+01,1.789978e+00
6.849315e-02,2.546390e+01,-1.740644e+00
6.852577e-02,3.603015e+01,8.767668e-01
6.855838e-02,5.220722e+01,9.274130e-01
6.859100e-02,4.393331e+01,-3.434734e-01
6.862361e-02,1.308791e+01,-3.867637e-01
6.865623e-02,2.188332e+01,2.398698e+00
6.868885e-02,7.140177e+01,-2.526716e+00
6.872146e-02,4.287556e+01,-6.042557e-01
6.875408e-02,1.688821e+01,9.999514e-01
6.878669e-02,4.438992e+01,6.392022e-01
6.881931e-02,2.813749e+01,-3.037955e+00
6.885192e-02,9.157906e+00,-1.772679e+00
6.888454e-02,3.943130e+01,-2.291939e+00
6.891716e-02,1.603961e+01,-2.924063e+00
6.894977e-02,2.373465e+01,-1.566507e+00
6.898239e-02,1.553118e+01,-1.251509e+00
6.901500e-02,6.613089e+01,4.766192e-01
6.904762e-02,1.792709e+01,2.846576e-01
6.908023e-02,1.753343e+01,2.140020e+00
6.911285e-02,7.006481e+00,-5.293704e-01
6.914547e-02,2.782638e+01,-4.185883e-02
6.917808e-02,1.660369e+01,1.123624e+00
6.921070e-02,2.294714e+01,2.898468e+00
6.924331e-02,2.306764e+01,-2.631356e+00
6.927593e-02,4.342782e+00,-1.555900e+00
6.930855e-02,2.186016e+01,2.586928e+00
6.934116e-02,4.852176e+00,-1.418667e+00
6.937378e-02,1.273455e+01,-2.984697e+00
6.940639e-02,4.679195e+01,2.282899e+00
6.943901e-02,7.398707e+00,2.867397e+00
6.947162e-02,4.100435e+01,3.547752e-01
6.950424e-02,1.694824e+01,1.656323e+00
6.953686e-02,2.065533e+01,1.083786e+00
6.956947e-02,6.855389e+01,1.447663e+00
6.960209e-02,3.735815e+01,3.070187e+00
6.963470e-02,2.373969e+01,-2.179404e+00
6.966732e-02,3.884509e+01,-2.852067e+00
6.969993e-02,2.497530e+01,2.915662e+00
6.973255e-02,2.566555e+01,-3.814669e-01
6.976517e-02,5.428031e+00,-1.197053e-01
6.979778e-02,2.262147e+01,5.418937e-01
6.983040e-02,1.111590e+01,1.748809e+00
6.986301e-02,2.808397e+01,1.856759e+00
6.989563e-02,9.262266e+00,6.264484e-01
6.992825e-02,1.616965e+01,-2.706719e+00
6.996086e-02,1.347096e+01,1.494069e-01
6.999348e-02,2.032304e+01,1.609144e+00
7.002609e-02,2.980822e+01,2.094614e+00
7.005871e-02,1.339495e+01,1.574875e+00
7.009132e-02,3.193020e+01,-3.330768e-01
7.012394e-02,2.195763e+01,1.529426e+00
7.015656e-02,2.426515e+01,2.500212e+00
7.018917e-02,6.678786e+00,-3.677544e-01
7.022179e-02,3.391704e+01,-1.347401e+00
7.025440e-02,2.926646e+01,2.593177e+00
7.028702e-02,6.613572e+00,5.434251e-01
7.031963e-02,3.000304e+01,-1.579114e+00
7.035225e-02,3.325467e+01,1.306637e+00
7.038487e-02,2.568030e+01,-1.266730e+00
7.041748e-02,1.428383e+01,8.895823e-01
7.045010e-02,3.314963e+01,1.988952e+00
7.048271e-02,1.186744e+01,1.441830e+00
7.051533e-02,1.637619e+00,-2.145675e+00
7.054795e-02,3.590487e+01,-2.297084e+00
7.058056e-02,1.032042e+01,-2.484367e+00
7.061318e-02,2.159422e+01,-8.359019e-01
7.064579e-02,1.942283e+01,-1.421454e+00
7.067841e-02,3.037415e+01,-2.131562e+00
7.071102e-02,1.096864e+01,-1.057196e+00
7.074364e-02,3.342872e+01,-2.240353e+00
7.077626e-02,1.663710e+01,2.787581e+00
7.080887e-02,2.024185e+01,-1.645634e+00
7.084149e-02,3.022267e+01,-1.178646e+00
7.087410e-02,6.219266e+01,3.072802e+00
7.090672e-02,3.223481e+01,-3.111006e+00
7.093933e-02,2.991947e+01,1.284571e+00
7.097195e-02,9.186677e+00,2.808059e+00
7.100457e-02,1.999668e+01,2.106387e+00
7.103718e-02,1.209683e+01,-3.118427e+00
7.106980e-02,2.477402e+01,-2.943604e+00
7.110241e-02,1.944040e+01,2.725208e+00
7.113503e-02,2.479546e+01,-1.526196e+00
7.116765e-02,3.192132e+01,2.209518e+00
7.120026e-02,1.475812e+01,2.169127e+00
7.123288e-02,1.138038e+01,-1.444043e+00
7.126549e-02,3.706334e+01,1.792030e+00
7.129811e-02,8.780563e+00,1.242001e+00
7.133072e-02,3.697502e+01,-1.055289e+00
7.136334e-02,2.670888e+01,-2.499193e+00
7.139596e-02,4.843073e+01,1.284467e+00
7.142857e-02,2.155705e+01,2.509263e+00
7.146119e-02,3.030696e+01,-1.459659e+00
7.149380e-02,2.597681e+01,2.571296e+00
7.152642e-02,3.543087e+01,-1.337700e-02
7.155903e-02,1.488700e+01,2.932552e+00
7.159165e-02,2.374579e+01,-2.746648e+00
7.162427e-02,1.939883e+01,-8.900502e-01
7.165688e-02,4.379871e+01,-1.346009e-02
7.168950e-02,2.484273e+01,-2.134019e-01
7.172211e-02,1.131530e+01,-2.357028e+00
7.175473e-02,2.053723e+01,2.555973e+00
7.178735e-02,2.946324e+01,6.222193e-01
7.181996e-02,1.934716e+01,2.520911e+00
7.185258e-02,1.676459e+01,-2.765505e+00
7.188519e-02,3.727626e+01,-6.251262e-01
7.191781e-02,1.703768e+01,2.689853e-01
7.195042e-02,6.674624e+01,7.476459e-01
7.198304e-02,2.725934e+01,2.661430e+00
7.201566e-02,1.402469e+01,3.002000e+00
7.204827e-02,1.766061e+01,2.148311e+00
7.208089e-02,2.437889e+01,-1.271448e+00
7.211350e-02,1.502638e+01,1.404603e+00
7.214612e-02,3.640729e+01,1.597858e+00
7.217873e-02,2.794460e+01,2.210317e-01
7.221135e-02,5.859408e+00,2.253630e+00
7.224397e-02,4.232501e+01,7.824541e-01
7.227658e-02,2.246416e+01,-2.567458e+00
7.230920e-02,4.033413e+00,1.616010e+00
7.234181e-02,3.018496e+01,-1.311707e-01
7.237443e-02,1.301302e+01,3.558569e-01
7.240705e-02,1.173513e+01,2.369136e+00
7.243966e-02,1.858971e+01,2.830967e+00
7.247228e-02,4.358380e+01,5.928263e-01
7.250489e-02,1.812528e+01,2.829938e+00
7.253751e-02,2.034100e+01,2.877356e+00
7.257012e-02,4.193408e+01,1.589304e+00
7.260274e-02,1.072816e+01,1.996290e+00
7.263536e-02,2.625534e+01,1.347108e+00
7.266797e-02,1.426333e+01,2.230008e+00
7.270059e-02,2.694201e+01,-1.119212e+00
7.273320e-02,2.375099e+01,2.586088e+00
7.276582e-02,2.669583e+01,-1.914257e+00
7.279843e-02,4.293250e+01,3.144278e-01
7.283105e-02,6.705887e+01,3.946999e-01
7.286367e-02,3.099899e+01,1.306518e+00
7.289628e-02,2.760248e+01,-2.848490e+00
7.292890e-02,2.146438e+01,1.328254e+00
7.296151e-02,2.786004e+01,-2.524455e+00
7.299413e-02,1.758750e+01,-1.096012e+00
7.302674e-02,2.418452e+01,5.592459e-01
7.305936e-02,2.691487e+01,5.955021e-01
7.309198e-02,1.679883e+01,2.983543e-01
7.312459e-02,1.420173e+01,1.887853e+00
7.315721e-02,5.254129e+00,-2.405625e-03
7.318982e-02,8.311182e+00,-2.249156e+00
7.322244e-02,3.724298e+01,1.699304e+00
7.325506e-02,1.826232e+01,2.298710e+00
7.328767e-02,4.095580e+01,-2.013924e+00
7.332029e-02,3.748309e+01,-2.503297e+00
7.335290e-02,4.915084e+01,4.529880e-02
7.338552e-02,2.180740e+01,-2.596803e+00
7.341813e-02,1.090857e+01,1.494855e+00
7.345075e-02,3.848801e+01,-3.356563e-01
7.348337e-02,3.543266e+01,1.719473e+00
7.351598e-02,2.651319e+01,2.247547e+00
7.354860e-02,3.135451e+01,-1.904381e+00
7.358121e-02,2.957693e+01,1.000702e+00
7.361383e-02,2.360793e+01,2.923799e+00
7.364644e-02,1.865003e+01,-2.075941e+00
7.367906e-02,5.258819e+01,2.347633e-01
7.371168e-02,1.204541e+01,8.669413e-01
7.374429e-02,9.549298e+00,-6.847419e-01
7.377691e-02,7.632672e+00,-9.454013e-01
7.380952e-02,1.448854e+01,-4.867258e-01
7.384214e-02,1.539636e+01,3.265111e-01
7.387476e-02,1.864612e+01,1.171222e+00
7.390737e-02,1.259735e+01,2.756195e+00
7.393999e-02,5.937402e+00,5.607446e-01
7.397260e-02,2.493247e+01,1.461451e+00
7.400522e-02,1.884474e+01,1.342231e+00
7.403783e-02,2.417112e+01,-2.892773e-01
7.407045e-02,1.138852e+01,1.761551e+00
7.410307e-02,2.902858e+01,1.541531e+00
7.413568e-02,3.636143e+01,6.993049e-01
7.416830e-02,3.840862e+01,5.595245e-01
7.420091e-02,3.941440e+01,1.441903e-01
7.423353e-02,3.577084e+01,2.624153e+00
7.426614e-02,2.730671e+01,-3.522848e-01
7.429876e-02,2.163909e+01,1.522861e+00
7.433138e-02,2.786828e+01,2.187096e+00
7.436399e-02,2.004501e+01,1.999552e+00
7.439661e-02,3.577407e+01,2.492443e+00
7.442922e-02,2.882199e+01,2.470262e+00
7.446184e-02,2.574272e+01,8.915229e-01
7.449446e-02,2.482624e+01,-2.584213e+00
7.452707e-02,3.961838e+01,-7.009529e-01
7.455969e-02,2.206958e+01,2.163298e+00
7.459230e-02,3.450018e+01,2.578324e+00
7.462492e-02,5.493438e+00,2.748041e+00
7.465753e-02,2.194630e+01,-2.431599e+00
7.469015e-02,1.813525e+01,2.596541e+00
7.472277e-02,1.384843e+01,-5.075031e-01
7.475538e-02,2.085280e+01,9.863205e-01
7.478800e-02,4.021371e+01,1.064766e+00
7.482061e-02,1.382584e+01,1.562887e+00
7.485323e-02,3.930195e+01,2.080037e+00
7.488584e-02,2.486901e+01,-3.103662e+00
7.491846e-02,6.708397e+01,-1.937762e+00
7.495108e-02,4.863143e+01,8.054799e-01
7.498369e-02,4.660226e+01,2.298061e+00
7.501631e-02,3.088842e+01,2.412179e+00
7.504892e-02,3.029111e+01,4.791135e-01
7.508154e-02,1.165570e+01,-1.466537e+00
7.511416e-02,1.025279e+01,5.331578e-01
7.514677e-02,1.207498e+01,-2.664893e+00
7.517939e-02,1.815169e+01,2.628445e+00
7.521200e-02,3.536218e+01,1.842782e-01
7.524462e-02,4.223597e+01,1.118695e+00
7.527723e-02,1.981433e+01,1.657818e+00
7.530985e-02,2.155884e+01,3.972138e-01
7.534247e-02,3.910424e+01,2.578877e+00
7.537508e-02,1.245447e+01,2.171724e+00
7.540770e-02,1.866046e+01,-1.092607e+00
7.544031e-02,1.238071e+01,1.255445e+00
7.547293e-02,2.961472e+01,2.414651e+00
7.550554e-02,3.830676e+01,1.310255e+00
7.553816e-02,4.075720e+00,-2.946247e+00
7.557078e-02,3.267196e+01,-2.576340e+00
7.560339e-02,2.458116e+01,3.079005e+00
7.563601e-02,1.179785e+01,-2.956777e+00
7.566862e-02,4.236644e+01,2.319779e+00
7.570124e-02,2.285519e+01,2.345474e+00
7.573386e-02,2.179021e+01,-1.055556e+00
7.576647e-02,2.482213e+01,-2.772999e+00
7.579909e-02,3.584791e+00,6.066820e-01
7.583170e-02,4.652521e+01,2.194162e+00
7.586432e-02,9.301529e+00,1.043461e+00
7.589693e-02,3.651039e+01,7.911505e-01
7.592955e-02,1.707717e+01,-2.010390e-02
7.596217e-02,7.502038e+00,2.007209e+00
7.599478e-02,4.670089e+01,2.566987e+00
7.602740e-02,1.754548e+01,3.846655e-01
7.606001e-02,1.892002e+01,-1.298959e+00
7.609263e-02,1.567156e+01,-2.198514e+00
7.612524e-02,1.238741e+01,-1.203479e+00
7.615786e-02,1.532305e+01,2.579817e+00
7.619048e-02,4.079783e+01,-2.432845e+00
7.622309e-02,3.077817e+01,1.585434e+00
7.625571e-02,8.337559e+00,8.419216e-01
7.628832e-02,1.689858e+01,2.678733e+00
7.632094e-02,4.046861e+01,-2.558008e+00
7.635356e-02,1.223559e+01,7.497924e-01
7.638617e-02,4.684979e+01,3.116066e+00
7.641879e-02,6.030233e+01,3.672534e-01
7.645140e-02,2.235503e+01,-7.343643e-01
7.648402e-02,3.499954e+01,1.897819e+00
7.651663e-02,4.335400e+00,-2.732470e+00
7.654925e-02,1.149759e+01,-2.998676e+00
7.658187e-02,1.396830e+01,2.893354e+00
7.661448e-02,1.183482e+01,3.041210e+00
7.664710e-02,4.522068e+01,1.285239e+00
7.667971e-02,4.280379e+01,-2.485010e+00
7.671233e-02,4.441127e+00,1.687240e+00
7.674494e-02,1.889056e+01,2.319085e+00
7.677756e-02,1.949427e+01,-2.008927e+00
7.681018e-02,2.408216e+01,1.156718e+00
7.684279e-02,3.533676e+01,2.829353e+00
7.687541e-02,4.290178e+00,-4.175565e-01
7.690802e-02,5.032572e+01,6.815906e-01
7.694064e-02,5.079911e+00,-1.746275e+00
7.697326e-02,5.337054e+01,1.268353e+00
7.700587e-02,2.175745e+01,-5.256479e-01
7.703849e-02,3.515142e+01,-1.594966e+00
7.707110e-02,2.346925e+01,2.024282e+00
7.710372e-02,9.365017e+00,-9.687769e-01
7.713633e-02,3.227745e+01,2.168251e+00
7.716895e-02,3.705451e+01,-4.466654e-01
7.720157e-02,3.799952e+01,2.569953e+00
7.723418e-02,1.302760e+01,1.834004e+00
7.726680e-02,2.588627e+01,9.272202e-02
7.729941e-02,1.099368e+01,-6.099103e-01
7.733203e-02,2.141295e+01,-1.318149e+00
7.736464e-02,2.728813e+01,-4.075211e-02
7.739726e-02,1.804732e+01,2.423221e+00
7.742988e-02,2.845284e+01,-3.601947e-01
7.746249e-02,3.990520e+01,1.288976e+00
7.749511e-02,5.637290e+01,-2.883647e+00
7.752772e-02,1.982470e+01,1.467197e+00
7.756034e-02,9.819592e+00,-8.081782e-03
7.759295e-02,2.308032e+01,2.001833e+00
7.762557e-02,1.532581e+01,1.178721e+00
7.765819e-02,1.399125e+01,-1.147863e+00
7.769080e-02,1.832953e+01,1.246445e+00
7.772342e-02,1.036043e+01,2.080620e+00
7.775603e-02,2.132162e+01,-1.835766e-01
7.778865e-02,1.249238e+01,1.368108e+00
7.782127e-02,3.548138e+01,2.578175e+00
7.785388e-02,1.525308e+01,-5.767023e-01
7.788650e-02,4.666855e+01,2.120272e+00
7.791911e-02,2.301672e+01,3.694229e-01
7.795173e-02,3.411847e+00,4.918877e-01
7.798434e-02,3.727569e+01,8.589257e-01
7.801696e-02,4.401862e+01,-2.257857e+00
7.804958e-02,1.314079e+01,2.146522e+00
7.808219e-02,1.727502e+01,-2.817593e+00
7.811481e-02,1.959803e+01,-2.802004e+00
7.814742e-02,1.062211e+01,-2.571792e+00
7.818004e-02,3.456393e+00,2.474062e+00
7.821265e-02,2.367926e+01,-1.037431e+00
7.824527e-02,1.231040e+00,-5.935486e-01
7.827789e-02,2.319353e+01,2.335617e+00
7.831050e-02,2.084133e+01,2.875314e+00
7.834312e-02,3.151576e+01,-1.451852e+00
7.837573e-02,2.450479e+01,-4.486733e-02
7.840835e-02,6.466551e+01,2.092836e+00
7.844097e-02,1.152826e+01,-1.610323e-01
7.847358e-02,5.802512e+00,2.875930e+00
7.850620e-02,1.956254e+01,2.893252e+00
7.853881e-02,2.303463e+01,-1.046554e-01
7.857143e-02,2.466501e+01,1.628433e+00
7.860404e-02,4.235552e+01,-2.434010e+00
7.863666e-02,1.956183e+01,2.095364e-01
7.866928e-02,9.867703e+00,-3.031794e+00
7.870189e-02,3.990014e+01,-1.836100e+00
7.873451e-02,1.977264e+01,5.483282e-01
7.876712e-02,1.219449e+01,-1.168203e+00
7.879974e-02,4.390357e+01,5.641405e-01
7.883235e-02,5.128662e+01,2.708475e+00
7.886497e-02,3.665256e+01,-6.357371e-01
7.889759e-02,1.264074e+01,1.735097e+00
7.893020e-02,3.788826e+01,1.213435e+00
7.896282e-02,5.434450e+01,6.252239e-01
7.899543e-02,2.575377e+01,-1.806863e+00
7.902805e-02,2.908097e+01,-1.910374e+00
7.906067e-02,1.658507e+01,-9.900209e-01
7.909328e-02,9.015213e+00,-9.157699e-01
7.912590e-02,8.614584e+00,1.896758e+00
7.915851e-02,8.321455e+00,-3.117941e+00
7.919113e-02,1.129232e+01,3.093107e+00
7.922374e-02,1.559063e+01,8.679211e-01
7.925636e-02,2.290844e+01,-1.284879e+00
7.928898e-02,1.477585e+01,2.433800e+00
7.932159e-02,4.239110e+01,7.542584e-01
7.935421e-02,2.444115e+01,-1.958439e+00
7.938682e-02,3.559423e+01,2.332467e+00
7.941944e-02,6.494678e+00,-2.473797e+00
7.945205e-02,2.195192e+01,1.078553e+00
7.948467e-02,2.828653e+01,1.773531e+00
7.951729e-02,2.462401e+01,7.652545e-01
7.954990e-02,3.864440e+01,1.377024e+00
7.958252e-02,2.480104e+01,2.828591e+00
7.961513e-02,1.656439e+01,-2.139005e+00
7.964775e-02,3.671903e+01,1.119333e+00
7.968037e-02,1.520341e+01,1.851952e+00
7.971298e-02,3.192496e+01,-4.828227e-01
7.974560e-02,3.552818e+01,1.195435e+00
7.977821e-02,4.495468e+01,7.140648e-01
7.981083e-02,1.914498e+01,3.081096e+00
7.984344e-02,1.748596e+01,3.898602e-01
7.987606e-02,2.453680e+01,-1.807181e+00
7.990868e-02,2.093139e+01,3.508436e-01
7.994129e-02,2.040251e+01,1.191754e+00
7.997391e-02,4.082290e+01,2.221820e+00
8.000652e-02,2.113064e+01,-2.063622e+00
8.003914e-02,2.651583e+01,2.437863e+00
8.007175e-02,4.200967e+00,2.995565e+00
8.010437e-02,1.199192e+01,-2.475880e+00
8.013699e-02,1.253684e+01,-3.046644e+00
8.016960e-02,1.261128e+01,9.011439e-01
8.020222e-02,2.229428e+01,-5.768685e-01
8.023483e-02,6.772598e+00,2.450700e+00
8.026745e-02,4.031218e+01,2.011528e+00
8.030007e-02,1.168114e+01,1.120726e+00
8.033268e-02,2.604827e+01,2.549520e+00
8.036530e-02,1.143245e+01,-5.946394e-01
8.039791e-02,2.974864e+01,-2.660373e+00
8.043053e-02,2.281629e+01,3.402127e-01
8.046314e-02,1.068400e+01,2.858767e-01
8.049576e-02,2.423259e+01,-2.166653e+00
8.052838e-02,1.687557e+01,-1.407007e+00
8.056099e-02,1.853129e+01,2.013806e+00
8.059361e-02,2.166868e+01,1.598280e+00
8.062622e-02,2.117751e+01,-9.561371e-01
8.065884e-02,3.070562e+01,-2.405074e+00
8.069145e-02,2.697409e+01,-2.026484e+00
8.072407e-02,6.673697e+00,-2.783042e+00
8.075669e-02,1.354074e+01,-6.142678e-01
8.078930e-02,3.724151e+00,5.616267e-01
8.082192e-02,3.075325e+01,-5.571011e-01
8.085453e-02,3.255088e+01,2.649575e+00
8.088715e-02,1.173201e+01,-2.262221e+00
8.091977e-02,3.772611e+01,-2.257510e+00
8.095238e-02,1.868770e+01,1.038572e+00
8.098500e-02,1.972573e+01,-2.283494e+00
8.101761e-02,3.913902e+01,-2.937874e+00
8.105023e-02,1.609934e+01,1.031326e+00
8.108284e-02,7.569297e+00,-2.954931e+00
8.111546e-02,4.070320e+01,5.120393e-01
8.114808e-02,2.994317e+01,-1.945603e+00
8.118069e-02,1.634328e+01,1.295582e+00
8.121331e-02,1.899027e+01,1.893248e+00
8.124592e-02,3.737646e+01,2.391236e+00
8.127854e-02,1.107421e+01,3.617517e-02
8.131115e-02,3.645583e+01,1.903652e+00
8.134377e-02,1.328520e+01,-9.492469e-01
8.137639e-02,3.203720e+01,-4.979531e-01
8.140900e-02,1.907476e+01,-2.690405e+00
8.144162e-02,1.092690e+01,-2.574899e+00
8.147423e-02,2.341584e+01,2.151607e+00
8.150685e-02,5.095713e+00,-2.629583e+00
8.153947e-02,3.019949e+01,-1.394052e+00
8.157208e-02,8.298165e+00,-1.127913e+00
8.160470e-02,2.917997e+01,-5.751580e-01
8.163731e-02,2.058179e+01,-8.466901e-02
8.166993e-02,2.097696e+01,-2.683601e+00
8.170254e-02,2.113294e+01,-7.987225e-01
8.173516e-02,2.956675e+01,-2.339403e+00
8.176778e-02,4.391388e+01,2.128888e+00
8.180039e-02,1.418493e+01,-7.568280e-01
8.183301e-02,2.229373e+01,-2.533191e+00
8.186562e-02,4.026258e+01,2.485662e+00
8.189824e-02,5.759364e+00,-3.112817e+00
8.193085e-02,2.103154e+01,-1.818581e+00
8.196347e-02,3.061288e+01,-2.949226e+00
8.199609e-02,2.824907e+01,-2.016489e+00
8.202870e-02,2.349991e+01,-2.732824e+00
8.206132e-02,1.479584e+01,3.118738e+00
8.209393e-02,9.047329e+00,1.939767e+00
8.212655e-02,1.668145e+01,-1.154149e+00
8.215917e-02,1.639612e+01,2.385596e+00
8.219178e-02,1.086128e+01,-1.039076e-01
8.222440e-02,3.941673e+01,-1.090933e+00
8.225701e-02,1.232086e+01,8.792898e-01
8.228963e-02,5.511065e+00,1.756920e+00
8.232224e-02,1.038354e+01,-2.622897e+00
8.235486e-02,5.130468e+00,3.904734e-01
8.238748e-02,2.571703e+01,2.243337e+00
8.242009e-02,7.787345e+00,-2.199915e+00
8.245271e-02,2.814029e+01,2.234800e+00
8.248532e-02,1.587562e+01,-3.069412e+00
8.251794e-02,9.347013e+00,-6.971861e-01
8.255055e-02,1.720626e+01,2.018274e+00
8.258317e-02,5.092228e+00,1.172388e+00
8.261579e-02,3.181470e+01,-1.234996e+00
8.264840e-02,2.093762e+01,1.554339e+00
8.268102e-02,3.489998e+01,2.344651e+00
8.271363e-02,1.169508e+01,2.752711e+00
8.274625e-02,1.663632e+01,2.428651e+00
8.277886e-02,1.762361e+01,4.649630e-01
8.281148e-02,2.947273e+01,-1.364995e+00
8.284410e-02,1.910085e+01,1.250210e+00
8.287671e-02,1.054167e+00,-2.469994e+00
8.290933e-02,2.005505e+01,1.299186e+00
8.294194e-02,1.066059e+01,-1.749566e+00
8.297456e-02,4.559267e+00,-5.964019e-01
8.300718e-02,3.059180e+01,-2.503922e+00
8.303979e-02,1.095155e+01,2.594370e-01
8.307241e-02,3.884662e+01,8.501760e-01
8.310502e-02,1.651083e+01,-4.393969e-01
8.313764e-02,2.904128e+01,-2.153557e+00
8.317025e-02,1.237730e+01,-4.915208e-01
8.320287e-02,3.630062e+01,1.622438e+00
8.323549e-02,3.513151e+01,2.379826e+00
8.326810e-02,1.000455e+01,2.895979e+00
8.330072e-02,1.930702e+01,1.364529e+00
8.333333e-02,2.477234e+01,2.218678e+00
8.336595e-02,2.424397e+01,5.936833e-01
8.339856e-02,2.868925e+01,-2.172395e+00
8.343118e-02,2.329110e+01,-2.600478e+00
8.346380e-02,4.200690e+01,2.952829e+00
8.349641e-02,3.104348e+01,-1.903452e+00
8.352903e-02,4.868759e+00,-1.862980e+00
8.356164e-02,1.384822e+01,-5.929143e-01
8.359426e-02,1.658034e+01,4.914745e-01
8.362688e-02,4.549162e+00,2.587219e+00
8.365949e-02,1.560976e+01,6.354476e-02
8.369211e-02,2.980714e+01,-2.775879e+00
8.372472e-02,2.795684e+01,-1.773224e+00
8.375734e-02,1.633045e+01,3.395303e-01
8.378995e-02,1.418859e+01,1.424649e+00
8.382257e-02,8.023922e+00,-1.673717e+00
8.385519e-02,1.560743e+01,-1.466347e+00
8.388780e-02,6.696617e+01,1.777330e+00
8.392042e-02,2.443854e+01,2.048435e+00
8.395303e-02,1.631806e+01,9.104774e-02
