Frequency,Amplitude,Phase
1.330398e-01,0,2.557163e+00
1.330724e-01,0,-2.54E+00
1.331050e-01,0,1.249603e+00
1.331376e-01,0,-2.82E+00
1.331703e-01,0,-3.10E-01
1.332029e-01,0,1.067926e+00
1.332355e-01,0,1.667305e+00
1.332681e-01,0,3.051495e+00
1.333007e-01,0,1.819945e+00
1.333333e-01,0,7.680538e-01
1.333659e-01,0,7.591519e-01
1.333986e-01,0,1.772380e+00
1.334312e-01,0,-2.09E+00
1.334638e-01,0,1.134875e+00
1.334964e-01,0,5.277102e-01
1.335290e-01,0,2.398250e+00
1.335616e-01,0,1.688704e+00
1.335943e-01,0,2.985656e+00
1.336269e-01,0,2.270896e+00
1.336595e-01,0,-2.18E+00
1.336921e-01,0,-1.30E-02
1.337247e-01,0,2.364520e+00
1.337573e-01,0,3.128604e+00
1.337900e-01,0,2.099965e-01
1.338226e-01,0,2.480432e+00
1.338552e-01,0,5.040286e-01
1.338878e-01,0,8.969248e-01
1.339204e-01,0,-3.11E+00
1.339530e-01,0,2.409498e+00
1.339856e-01,0,1.494820e+00
1.340183e-01,0,2.208323e+00
1.340509e-01,0,1.251063e+00
1.340835e-01,0,1.564207e+00
1.341161e-01,0,2.857476e+00
1.341487e-01,0,-1.42E+00
1.341813e-01,0,9.378020e-01
1.342140e-01,0,-2.97E+00
1.342466e-01,0,4.378361e-01
1.342792e-01,0,-2.74E+00
1.343118e-01,0,2.114505e+00
1.343444e-01,0,-2.45E+00
1.343770e-01,0,1.793008e+00
1.344097e-01,0,-9.23E-01
1.344423e-01,0,-1.13E+00
1.344749e-01,0,1.134400e+00
1.345075e-01,0,-2.32E+00
1.345401e-01,0,2.794478e+00
1.345727e-01,0,2.544813e+00
1.346053e-01,0,2.072241e+00
1.346380e-01,0,-3.90E-01
1.346706e-01,0,-2.66E+00
1.347032e-01,0,-2.20E+00
1.347358e-01,0,2.312297e+00
1.347684e-01,0,9.613014e-01
1.348010e-01,0,-1.70E+00
1.348337e-01,0,9.979650e-01
1.348663e-01,0,2.449298e+00
1.348989e-01,0,2.033660e+00
1.349315e-01,0,1.414146e+00
1.349641e-01,0,1.397210e+00
1.349967e-01,0,4.805826e-01
1.350294e-01,0,1.052345e+00
1.350620e-01,0,-1.72E+00
1.350946e-01,0,2.881552e+00
1.351272e-01,0,2.016895e+00
1.351598e-01,0,2.227959e+00
1.351924e-01,0,-1.45E+00
1.352250e-01,0,1.639761e+00
1.352577e-01,0,2.895822e+00
1.352903e-01,0,-6.52E-01
1.353229e-01,0,1.311994e+00
1.353555e-01,0,2.301129e+00
1.353881e-01,0,-2.88E+00
1.354207e-01,0,-2.47E+00
1.354534e-01,0,-8.71E-01
1.354860e-01,0,-2.66E+00
1.355186e-01,0,-1.09E+00
1.355512e-01,0,-6.30E-01
1.355838e-01,0,-1.74E+00
1.356164e-01,0,-2.16E+00
1.356491e-01,0,1.554948e+00
1.356817e-01,0,1.247046e+00
1.357143e-01,0,1.336134e+00
1.357469e-01,0,2.821097e+00
1.357795e-01,0,-2.71E+00
1.358121e-01,0,1.229282e+00
1.358447e-01,0,-2.85E+00
1.358774e-01,0,1.235460e+00
1.359100e-01,0,4.686251e-02
1.359426e-01,0,1.933405e+00
1.359752e-01,0,1.172304e+00
1.360078e-01,0,3.166401e-01
1.360404e-01,0,1.074081e+00
1.360731e-01,0,2.955076e+00
1.361057e-01,0,-1.75E+00
1.361383e-01,0,-2.27E+00
1.361709e-01,0,-2.65E+00
1.362035e-01,0,-1.08E+00
1.362361e-01,0,-6.69E-01
1.362688e-01,0,2.653632e+00
1.363014e-01,0,1.526807e+00
1.363340e-01,0,-2.80E+00
1.363666e-01,0,-9.07E-02
1.363992e-01,0,-4.03E-01
1.364318e-01,0,6.304106e-01
1.364644e-01,0,-1.46E+00
1.364971e-01,0,-1.80E+00
1.365297e-01,0,2.388641e+00
1.365623e-01,0,2.704275e+00
1.365949e-01,0,3.725116e-01
1.366275e-01,0,1.283262e+00
1.366601e-01,0,-1.58E+00
1.366928e-01,0,1.342158e+00
1.367254e-01,0,-6.18E-01
1.367580e-01,0,8.340327e-02
1.367906e-01,0,-1.95E+00
1.368232e-01,0,2.376732e+00
1.368558e-01,0,9.745688e-01
1.368885e-01,0,3.116795e+00
1.369211e-01,0,5.461553e-01
1.369537e-01,0,-2.11E-02
1.369863e-01,0,8.419106e-01
1.370189e-01,0,-1.26E+00
1.370515e-01,0,-1.11E+00
1.370841e-01,0,6.205468e-01
1.371168e-01,0,-2.49E+00
1.371494e-01,0,7.637889e-01
1.371820e-01,0,2.852128e+00
1.372146e-01,0,-8.10E-01
1.372472e-01,0,-2.78E-01
1.372798e-01,0,3.068901e+00
1.373125e-01,0,-1.52E+00
1.373451e-01,0,1.347652e+00
1.373777e-01,0,1.725241e+00
1.374103e-01,0,-2.75E-01
1.374429e-01,0,-1.24E+00
1.374755e-01,0,1.486143e+00
1.375082e-01,0,2.371553e+00
1.375408e-01,0,-2.46E+00
1.375734e-01,0,2.010367e+00
1.376060e-01,0,-3.11E+00
1.376386e-01,0,6.618974e-01
1.376712e-01,0,-9.04E-01
1.377038e-01,0,-2.94E+00
1.377365e-01,0,-2.39E+00
1.377691e-01,0,1.735224e+00
1.378017e-01,0,-1.49E+00
1.378343e-01,0,3.120751e+00
1.378669e-01,0,2.324736e+00
1.378995e-01,0,1.202481e+00
1.379322e-01,0,2.044748e-01
1.379648e-01,0,2.020263e+00
1.379974e-01,0,5.864914e-01
1.380300e-01,0,-1.55E+00
1.380626e-01,0,8.344399e-01
1.380952e-01,0,-2.36E+00
1.381279e-01,0,2.049991e+00
1.381605e-01,0,-1.58E+00
1.381931e-01,0,2.075131e+00
1.382257e-01,0,1.469687e+00
1.382583e-01,0,1.051199e+00
1.382909e-01,0,4.177720e-01
1.383235e-01,0,2.230134e+00
1.383562e-01,0,-1.70E+00
1.383888e-01,0,2.020768e+00
1.384214e-01,0,1.546056e+00
1.384540e-01,0,2.840529e+00
1.384866e-01,0,2.907706e+00
1.385192e-01,0,5.152338e-01
1.385519e-01,0,1.605926e+00
1.385845e-01,0,-1.91E+00
1.386171e-01,0,-3.59E-02
1.386497e-01,0,1.863644e+00
1.386823e-01,0,1.024018e+00
1.387149e-01,0,1.244525e+00
1.387476e-01,0,-2.89E+00
1.387802e-01,0,4.629734e-01
1.388128e-01,0,2.274210e+00
1.388454e-01,0,-2.48E+00
1.388780e-01,0,8.092501e-02
1.389106e-01,0,2.350326e+00
1.389432e-01,0,-7.16E-01
1.389759e-01,0,-2.50E+00
1.390085e-01,0,2.648698e+00
1.390411e-01,0,2.477275e+00
1.390737e-01,0,2.855497e+00
1.391063e-01,0,2.437055e+00
1.391389e-01,0,-2.22E+00
1.391716e-01,0,-2.50E+00
1.392042e-01,0,7.368457e-01
1.392368e-01,0,-2.76E+00
1.392694e-01,0,-1.47E-01
1.393020e-01,0,-2.59E+00
1.393346e-01,0,7.461342e-02
1.393673e-01,0,1.410700e+00
1.393999e-01,0,2.886386e+00
1.394325e-01,0,4.807313e-01
1.394651e-01,0,-2.05E-01
1.394977e-01,0,5.324681e-01
1.395303e-01,0,6.156952e-02
1.395629e-01,0,2.108897e+00
1.395956e-01,0,-1.91E-01
1.396282e-01,0,-2.14E-01
1.396608e-01,0,-1.07E+00
1.396934e-01,0,1.490092e+00
1.397260e-01,0,2.079543e+00
1.397586e-01,0,2.724922e+00
1.397913e-01,0,1.528690e+00
1.398239e-01,0,4.322344e-01
1.398565e-01,0,2.809063e+00
1.398891e-01,0,3.834877e-01
1.399217e-01,0,8.002446e-01
1.399543e-01,0,5.150361e-01
1.399870e-01,0,7.313428e-01
1.400196e-01,0,-1.20E-01
1.400522e-01,0,-4.18E-01
1.400848e-01,0,-5.02E-01
1.401174e-01,0,-2.68E+00
1.401500e-01,0,-9.04E-01
1.401826e-01,0,-5.31E-02
1.402153e-01,0,1.000804e+00
1.402479e-01,0,2.112449e+00
1.402805e-01,0,3.042284e+00
1.403131e-01,0,3.119042e+00
1.403457e-01,0,2.539043e+00
1.403783e-01,0,1.218183e+00
1.404110e-01,0,-2.45E+00
1.404436e-01,0,9.660544e-01
1.404762e-01,0,-8.20E-01
1.405088e-01,0,-2.58E+00
1.405414e-01,0,9.720674e-01
1.405740e-01,0,2.136948e+00
1.406067e-01,0,-1.76E-01
1.406393e-01,0,-1.02E+00
1.406719e-01,0,-1.25E+00
1.407045e-01,0,2.060559e+00
1.407371e-01,0,1.103854e+00
1.407697e-01,0,4.133238e-01
1.408023e-01,0,1.730671e+00
1.408350e-01,0,1.922405e+00
1.408676e-01,0,-2.83E+00
1.409002e-01,0,2.305104e+00
1.409328e-01,0,2.666785e+00
1.409654e-01,0,9.830059e-01
1.409980e-01,0,1.544518e+00
1.410307e-01,0,1.245259e+00
1.410633e-01,0,2.310692e+00
1.410959e-01,0,2.847646e+00
1.411285e-01,0,1.606113e+00
1.411611e-01,0,2.951995e+00
1.411937e-01,0,-3.13E+00
1.412264e-01,0,1.364247e+00
1.412590e-01,0,-2.19E+00
1.412916e-01,0,-2.34E+00
1.413242e-01,0,2.492521e+00
1.413568e-01,0,-2.61E+00
1.413894e-01,0,-1.64E+00
1.414220e-01,0,-3.05E+00
1.414547e-01,0,5.891838e-01
1.414873e-01,0,1.200622e+00
1.415199e-01,0,-2.03E+00
1.415525e-01,0,7.980734e-01
1.415851e-01,0,2.617606e+00
1.416177e-01,0,-1.23E+00
1.416504e-01,0,2.975792e+00
1.416830e-01,0,-2.75E+00
1.417156e-01,0,-1.71E+00
1.417482e-01,0,1.894820e-01
1.417808e-01,0,-5.23E-01
1.418134e-01,0,2.169308e+00
1.418461e-01,0,-2.34E+00
1.418787e-01,0,2.265977e+00
1.419113e-01,0,-3.12E+00
1.419439e-01,0,2.991483e+00
1.419765e-01,0,-2.86E+00
1.420091e-01,0,6.250828e-01
1.420417e-01,0,-7.31E-01
1.420744e-01,0,1.858493e+00
1.421070e-01,0,1.585285e+00
1.421396e-01,0,1.543928e+00
1.421722e-01,0,9.347985e-01
1.422048e-01,0,1.101296e+00
1.422374e-01,0,-1.83E+00
1.422701e-01,0,-3.11E-01
1.423027e-01,0,4.707201e-01
1.423353e-01,0,1.661420e+00
1.423679e-01,0,1.387553e-01
1.424005e-01,0,1.289317e+00
1.424331e-01,0,2.265743e+00
1.424658e-01,0,1.499141e+00
1.424984e-01,0,-1.58E+00
1.425310e-01,0,9.443257e-01
1.425636e-01,0,1.317781e+00
1.425962e-01,0,3.458608e-01
1.426288e-01,0,-1.50E-02
1.426614e-01,0,-7.85E-01
1.426941e-01,0,1.460060e-01
1.427267e-01,0,1.271529e+00
1.427593e-01,0,2.237933e+00
1.427919e-01,0,-1.72E+00
1.428245e-01,0,-2.21E+00
1.428571e-01,0,-2.58E+00
1.428898e-01,0,3.121673e+00
1.429224e-01,0,7.802024e-01
1.429550e-01,0,-1.99E+00
1.429876e-01,0,-2.11E+00
1.430202e-01,0,-1.17E+00
1.430528e-01,0,-9.75E-01
1.430855e-01,0,-1.38E+00
1.431181e-01,0,1.396947e+00
1.431507e-01,0,2.038464e+00
1.431833e-01,0,-9.91E-01
1.432159e-01,0,1.868623e+00
1.432485e-01,0,-1.59E+00
1.432811e-01,0,1.609366e+00
1.433138e-01,0,-1.93E+00
1.433464e-01,0,1.139889e+00
1.433790e-01,0,-2.04E+00
1.434116e-01,0,2.999271e+00
1.434442e-01,0,1.660240e+00
1.434768e-01,0,-1.01E+00
1.435095e-01,0,9.181706e-01
1.435421e-01,0,2.281916e+00
1.435747e-01,0,2.628584e+00
1.436073e-01,0,1.737967e+00
1.436399e-01,0,-5.72E-02
1.436725e-01,0,1.698202e+00
1.437052e-01,0,7.449277e-01
1.437378e-01,0,6.816165e-01
1.437704e-01,0,-2.28E+00
1.438030e-01,0,-2.49E+00
1.438356e-01,0,2.069147e+00
1.438682e-01,0,2.324567e+00
1.439008e-01,0,9.203483e-02
1.439335e-01,0,-1.50E-01
1.439661e-01,0,1.143934e+00
1.439987e-01,0,1.952274e+00
1.440313e-01,0,2.313372e+00
1.440639e-01,0,-1.81E+00
1.440965e-01,0,3.966317e-02
1.441292e-01,0,-2.32E-02
1.441618e-01,0,-1.12E+00
1.441944e-01,0,-2.38E+00
1.442270e-01,0,2.997887e+00
1.442596e-01,0,2.544813e+00
1.442922e-01,0,1.695494e+00
1.443249e-01,0,-9.14E-01
1.443575e-01,0,2.402409e+00
1.443901e-01,0,2.273146e+00
1.444227e-01,0,-7.86E-01
1.444553e-01,0,-3.81E-01
1.444879e-01,0,1.703495e+00
1.445205e-01,0,-1.63E-01
1.445532e-01,0,3.062207e+00
1.445858e-01,0,1.172093e+00
1.446184e-01,0,-2.75E+00
1.446510e-01,0,-1.99E+00
1.446836e-01,0,1.751610e+00
1.447162e-01,0,-2.51E+00
1.447489e-01,0,-1.61E+00
1.447815e-01,0,-2.53E+00
1.448141e-01,0,-2.66E+00
1.448467e-01,0,6.533077e-01
1.448793e-01,0,-7.89E-01
1.449119e-01,0,1.461862e+00
1.449446e-01,0,-1.32E+00
1.449772e-01,0,-1.37E+00
1.450098e-01,0,2.971384e+00
1.450424e-01,0,1.389098e+00
1.450750e-01,0,2.633701e+00
1.451076e-01,0,-3.75E-02
1.451402e-01,0,1.510961e+00
1.451729e-01,0,9.167062e-01
1.452055e-01,0,1.514701e+00
1.452381e-01,0,5.849818e-02
1.452707e-01,0,3.070926e+00
1.453033e-01,0,-3.03E+00
1.453359e-01,0,2.521319e+00
1.453686e-01,0,-1.01E+00
1.454012e-01,0,1.515937e+00
1.454338e-01,0,-2.58E+00
1.454664e-01,0,1.138062e+00
1.454990e-01,0,-2.88E+00
1.455316e-01,0,1.413289e+00
1.455643e-01,0,2.380639e+00
1.455969e-01,0,8.593430e-01
1.456295e-01,0,-2.62E+00
1.456621e-01,0,2.237316e+00
1.456947e-01,0,2.916236e+00
1.457273e-01,0,2.072313e-01
1.457599e-01,0,-4.07E-01
1.457926e-01,0,1.022137e+00
1.458252e-01,0,-8.82E-01
1.458578e-01,0,-8.62E-01
1.458904e-01,0,1.468514e+00
1.459230e-01,0,1.886566e+00
1.459556e-01,0,2.854386e+00
1.459883e-01,0,2.309037e+00
1.460209e-01,0,7.893921e-01
1.460535e-01,0,3.093704e+00
1.460861e-01,0,-6.03E-01
1.461187e-01,0,2.049066e-01
1.461513e-01,0,1.622876e+00
1.461840e-01,0,-2.50E+00
1.462166e-01,0,1.833028e+00
1.462492e-01,0,1.169329e+00
1.462818e-01,0,2.684874e+00
1.463144e-01,0,2.052360e+00
1.463470e-01,0,-3.07E+00
1.463796e-01,0,1.242261e+00
1.464123e-01,0,6.322236e-01
1.464449e-01,0,4.366998e-01
1.464775e-01,0,-9.43E-01
1.465101e-01,0,-2.67E+00
1.465427e-01,0,7.153113e-01
1.465753e-01,0,2.097315e-01
1.466080e-01,0,2.386993e+00
1.466406e-01,0,-1.03E+00
1.466732e-01,0,1.033595e+00
1.467058e-01,0,-5.89E-01
1.467384e-01,0,7.157590e-01
1.467710e-01,0,8.499922e-01
1.468037e-01,0,1.798214e+00
1.468363e-01,0,2.732770e+00
1.468689e-01,0,-2.70E+00
1.469015e-01,0,-6.72E-01
1.469341e-01,0,-1.84E+00
1.469667e-01,0,1.800198e+00
1.469993e-01,0,2.551019e+00
1.470320e-01,0,2.401014e+00
1.470646e-01,0,2.862008e+00
1.470972e-01,0,4.405217e-01
1.471298e-01,0,-2.93E+00
1.471624e-01,0,1.895076e+00
1.471950e-01,0,2.497211e+00
1.472277e-01,0,2.297227e+00
1.472603e-01,0,-2.37E+00
1.472929e-01,0,6.130388e-02
1.473255e-01,0,-1.49E+00
1.473581e-01,0,-2.92E+00
1.473907e-01,0,-2.94E+00
1.474234e-01,0,1.097085e+00
1.474560e-01,0,-1.71E-01
1.474886e-01,0,-2.39E-01
1.475212e-01,0,1.788030e+00
1.475538e-01,0,1.430537e+00
1.475864e-01,0,-2.02E+00
1.476190e-01,0,6.279391e-01
1.476517e-01,0,1.121788e+00
1.476843e-01,0,-1.65E+00
1.477169e-01,0,2.870245e+00
1.477495e-01,0,1.577635e+00
1.477821e-01,0,3.056548e+00
1.478147e-01,0,-7.59E-01
1.478474e-01,0,-1.72E+00
1.478800e-01,0,3.634746e-01
1.479126e-01,0,7.899145e-01
1.479452e-01,0,-2.86E+00
1.479778e-01,0,4.620087e-01
1.480104e-01,0,2.895129e-01
1.480431e-01,0,-2.89E+00
1.480757e-01,0,1.934766e+00
1.481083e-01,0,-4.30E-01
1.481409e-01,0,-2.27E+00
1.481735e-01,0,-1.53E+00
1.482061e-01,0,-3.12E+00
1.482387e-01,0,2.465091e+00
1.482714e-01,0,-3.04E+00
1.483040e-01,0,2.509119e+00
1.483366e-01,0,-2.39E+00
1.483692e-01,0,3.998783e-01
1.484018e-01,0,4.418725e-01
1.484344e-01,0,2.493578e+00
1.484671e-01,0,-2.70E+00
1.484997e-01,0,1.059891e-02
1.485323e-01,0,-1.51E+00
1.485649e-01,0,-8.06E-01
1.485975e-01,0,-2.96E+00
1.486301e-01,0,2.770758e+00
1.486628e-01,0,-5.06E-01
1.486954e-01,0,-1.67E-01
1.487280e-01,0,-1.98E+00
1.487606e-01,0,-3.61E-01
1.487932e-01,0,1.061822e-02
1.488258e-01,0,2.714563e+00
1.488584e-01,0,1.439799e+00
1.488911e-01,0,2.627380e+00
1.489237e-01,0,-2.14E+00
1.489563e-01,0,1.630904e+00
1.489889e-01,0,-1.50E+00
1.490215e-01,0,2.943342e+00
1.490541e-01,0,5.783257e-01
1.490868e-01,0,2.661744e+00
1.491194e-01,0,-1.08E+00
1.491520e-01,0,1.518730e+00
1.491846e-01,0,2.166911e-01
1.492172e-01,0,-2.09E+00
1.492498e-01,0,-1.65E+00
1.492825e-01,0,2.777481e+00
1.493151e-01,0,2.370941e+00
1.493477e-01,0,-1.17E+00
1.493803e-01,0,7.973932e-01
1.494129e-01,0,2.839336e+00
1.494455e-01,0,1.097351e+00
1.494781e-01,0,-2.23E+00
1.495108e-01,0,2.464471e+00
1.495434e-01,0,5.763340e-01
1.495760e-01,0,1.369102e+00
1.496086e-01,0,-2.78E+00
1.496412e-01,0,2.032601e-01
1.496738e-01,0,2.382425e+00
1.497065e-01,0,1.599469e+00
1.497391e-01,0,-9.03E-01
1.497717e-01,0,2.187981e+00
1.498043e-01,0,1.416203e+00
1.498369e-01,0,1.650187e+00
1.498695e-01,0,2.466842e+00
1.499022e-01,0,-2.50E+00
1.499348e-01,0,1.952739e+00
1.499674e-01,0,1.984758e+00
1.500000e-01,0,-1.19E+00
1.500326e-01,0,1.123767e+00
1.500652e-01,0,6.195603e-01
1.500978e-01,0,-3.05E+00
1.501305e-01,0,-2.84E+00
1.501631e-01,0,3.916793e-01
1.501957e-01,0,2.622643e-01
1.502283e-01,0,1.104964e+00
1.502609e-01,0,2.681767e+00
1.502935e-01,0,-2.40E+00
1.503262e-01,0,-1.52E-01
1.503588e-01,0,2.110979e+00
1.503914e-01,0,2.580997e+00
1.504240e-01,0,-7.06E-01
1.504566e-01,0,2.772800e+00
1.504892e-01,0,-1.19E+00
1.505219e-01,0,1.033566e+00
1.505545e-01,0,2.067769e+00
1.505871e-01,0,-2.89E+00
1.506197e-01,0,-1.35E+00
1.506523e-01,0,2.493947e-01
1.506849e-01,0,-2.19E+00
1.507175e-01,0,-1.58E+00
1.507502e-01,0,1.820519e+00
1.507828e-01,0,2.240179e+00
1.508154e-01,0,-2.53E-01
1.508480e-01,0,1.512581e+00
1.508806e-01,0,2.067015e+00
1.509132e-01,0,1.224413e+00
1.509459e-01,0,2.961856e+00
1.509785e-01,0,-2.34E+00
1.510111e-01,0,1.537362e+00
1.510437e-01,0,2.703235e+00
1.510763e-01,0,2.396940e+00
1.511089e-01,0,-9.05E-01
1.511416e-01,0,2.249336e+00
1.511742e-01,0,1.837897e+00
1.512068e-01,0,2.029014e+00
1.512394e-01,0,-2.50E+00
1.512720e-01,0,-1.60E+00
1.513046e-01,0,-2.70E+00
1.513372e-01,0,-5.31E-01
1.513699e-01,0,-2.90E+00
1.514025e-01,0,1.053339e+00
1.514351e-01,0,-1.24E-01
1.514677e-01,0,-2.84E+00
1.515003e-01,0,-2.72E+00
1.515329e-01,0,2.166589e+00
1.515656e-01,0,1.327178e+00
1.515982e-01,0,2.518511e+00
1.516308e-01,0,-2.21E+00
1.516634e-01,0,8.261860e-01
1.516960e-01,0,-4.09E-01
1.517286e-01,0,1.242528e+00
1.517613e-01,0,2.492501e+00
1.517939e-01,0,1.081921e+00
1.518265e-01,0,2.332658e+00
1.518591e-01,0,-9.34E-01
1.518917e-01,0,2.260444e+00
1.519243e-01,0,2.395508e+00
1.519569e-01,0,4.633695e-01
1.519896e-01,0,2.963289e+00
1.520222e-01,0,1.727159e+00
1.520548e-01,0,1.586827e+00
1.520874e-01,0,-1.07E+00
1.521200e-01,0,-2.30E+00
1.521526e-01,0,-1.99E+00
1.521853e-01,0,1.952420e+00
1.522179e-01,0,-1.79E+00
1.522505e-01,0,2.911496e+00
1.522831e-01,0,1.000501e+00
1.523157e-01,0,4.732933e-01
1.523483e-01,0,2.276373e+00
1.523810e-01,0,3.902432e-02
1.524136e-01,0,2.598605e+00
1.524462e-01,0,2.771211e+00
1.524788e-01,0,3.207449e-01
1.525114e-01,0,-1.83E+00
1.525440e-01,0,-9.98E-01
1.525766e-01,0,2.017265e+00
1.526093e-01,0,1.693899e+00
1.526419e-01,0,-3.03E+00
1.526745e-01,0,1.364747e+00
1.527071e-01,0,2.896655e+00
1.527397e-01,0,-1.40E+00
1.527723e-01,0,-1.43E+00
1.528050e-01,0,1.190640e+00
1.528376e-01,0,2.086946e+00
1.528702e-01,0,-3.00E+00
1.529028e-01,0,2.569308e+00
1.529354e-01,0,3.454202e-01
1.529680e-01,0,1.333331e-02
1.530007e-01,0,1.372955e+00
1.530333e-01,0,4.342622e-01
1.530659e-01,0,-2.90E+00
1.530985e-01,0,2.871534e+00
1.531311e-01,0,2.531856e+00
1.531637e-01,0,2.988869e+00
1.531963e-01,0,2.128835e+00
1.532290e-01,0,-1.51E-01
1.532616e-01,0,3.048720e+00
1.532942e-01,0,4.930085e-01
1.533268e-01,0,1.072063e+00
1.533594e-01,0,3.259703e-01
1.533920e-01,0,-1.78E+00
1.534247e-01,0,1.497011e+00
1.534573e-01,0,1.997523e-01
1.534899e-01,0,-2.87E+00
1.535225e-01,0,-1.09E+00
1.535551e-01,0,1.114912e+00
1.535877e-01,0,-5.73E-01
1.536204e-01,0,-2.21E+00
1.536530e-01,0,-1.16E+00
1.536856e-01,0,-1.52E+00
1.537182e-01,0,-7.48E-01
1.537508e-01,0,2.781524e+00
1.537834e-01,0,2.975762e+00
1.538160e-01,0,8.808414e-01
1.538487e-01,0,-1.73E+00
1.538813e-01,0,2.122606e+00
1.539139e-01,0,-2.66E+00
1.539465e-01,0,2.615789e+00
1.539791e-01,0,-4.11E-01
1.540117e-01,0,2.522609e+00
1.540444e-01,0,-7.13E-01
1.540770e-01,0,1.600689e+00
1.541096e-01,0,-1.91E+00
1.541422e-01,0,2.972638e+00
1.541748e-01,0,1.398201e-02
1.542074e-01,0,1.790268e+00
1.542401e-01,0,-2.67E+00
1.542727e-01,0,-3.08E+00
1.543053e-01,0,-1.60E+00
1.543379e-01,0,1.929408e+00
1.543705e-01,0,2.520534e+00
1.544031e-01,0,-2.27E+00
1.544357e-01,0,1.473764e+00
1.544684e-01,0,2.999386e+00
1.545010e-01,0,1.628818e+00
1.545336e-01,0,3.187808e-01
1.545662e-01,0,-1.52E+00
1.545988e-01,0,1.621721e+00
1.546314e-01,0,-9.12E-01
1.546641e-01,0,-2.83E+00
1.546967e-01,0,3.079986e+00
1.547293e-01,0,1.752135e+00
1.547619e-01,0,-5.91E-01
1.547945e-01,0,2.725396e+00
1.548271e-01,0,-7.61E-02
1.548598e-01,0,2.259217e+00
1.548924e-01,0,2.515286e+00
1.549250e-01,0,2.063092e+00
1.549576e-01,0,2.266729e+00
1.549902e-01,0,-8.17E-01
1.550228e-01,0,6.757148e-01
1.550554e-01,0,-1.97E-01
1.550881e-01,0,2.872460e+00
1.551207e-01,0,-1.88E-01
1.551533e-01,0,1.787426e+00
1.551859e-01,0,1.444560e+00
1.552185e-01,0,-7.41E-01
1.552511e-01,0,-2.92E+00
1.552838e-01,0,-2.81E+00
1.553164e-01,0,1.337700e+00
1.553490e-01,0,-2.11E+00
1.553816e-01,0,8.633766e-01
1.554142e-01,0,-2.78E+00
1.554468e-01,0,-2.75E+00
1.554795e-01,0,-1.39E+00
1.555121e-01,0,9.130841e-01
1.555447e-01,0,2.289746e+00
1.555773e-01,0,4.848007e-01
1.556099e-01,0,-5.89E-01
1.556425e-01,0,2.063426e+00
1.556751e-01,0,2.036051e-01
1.557078e-01,0,1.387950e+00
1.557404e-01,0,1.866853e+00
1.557730e-01,0,-5.35E-01
1.558056e-01,0,2.322349e+00
1.558382e-01,0,2.088285e+00
1.558708e-01,0,9.103024e-01
1.559035e-01,0,-2.56E+00
1.559361e-01,0,1.540761e+00
1.559687e-01,0,3.035006e+00
1.560013e-01,0,6.226077e-01
1.560339e-01,0,1.702322e+00
1.560665e-01,0,1.131108e+00
1.560992e-01,0,7.869276e-01
1.561318e-01,0,-2.76E+00
1.561644e-01,0,1.825955e+00
1.561970e-01,0,-1.46E+00
1.562296e-01,0,2.952188e+00
1.562622e-01,0,2.189828e-01
1.562948e-01,0,9.926836e-01
1.563275e-01,0,-2.78E+00
1.563601e-01,0,1.466217e+00
1.563927e-01,0,-2.91E+00
1.564253e-01,0,2.881741e+00
1.564579e-01,0,2.658046e+00
1.564905e-01,0,3.058814e+00
1.565232e-01,0,2.811527e+00
1.565558e-01,0,1.897384e+00
1.565884e-01,0,3.033640e+00
1.566210e-01,0,8.949080e-01
1.566536e-01,0,-2.53E+00
1.566862e-01,0,2.204006e+00
1.567189e-01,0,-8.54E-01
1.567515e-01,0,-1.61E+00
1.567841e-01,0,2.723239e+00
1.568167e-01,0,-2.35E+00
1.568493e-01,0,-2.13E+00
1.568819e-01,0,-2.29E+00
1.569145e-01,0,8.273966e-01
1.569472e-01,0,2.913617e+00
1.569798e-01,0,5.216756e-01
1.570124e-01,0,-1.96E+00
1.570450e-01,0,2.757838e+00
1.570776e-01,0,2.412931e+00
1.571102e-01,0,9.150752e-01
1.571429e-01,0,-1.34E+00
1.571755e-01,0,2.901807e+00
1.572081e-01,0,-2.57E+00
1.572407e-01,0,1.337983e+00
1.572733e-01,0,2.811797e+00
1.573059e-01,0,-2.04E+00
1.573386e-01,0,1.705379e+00
1.573712e-01,0,1.468313e+00
1.574038e-01,0,1.650614e+00
1.574364e-01,0,2.792803e+00
1.574690e-01,0,2.340540e+00
1.575016e-01,0,2.003425e+00
1.575342e-01,0,2.996255e+00
1.575669e-01,0,-4.97E-01
1.575995e-01,0,1.153973e+00
1.576321e-01,0,2.250472e+00
1.576647e-01,0,1.914457e+00
1.576973e-01,0,-2.70E+00
1.577299e-01,0,3.206910e-01
1.577626e-01,0,2.707110e-01
1.577952e-01,0,-1.25E+00
1.578278e-01,0,-2.11E+00
1.578604e-01,0,7.590553e-01
1.578930e-01,0,-3.13E+00
1.579256e-01,0,-2.28E+00
1.579583e-01,0,1.775765e+00
1.579909e-01,0,-2.10E+00
1.580235e-01,0,2.339854e+00
1.580561e-01,0,4.403295e-01
1.580887e-01,0,2.472159e+00
1.581213e-01,0,-9.83E-01
1.581539e-01,0,-1.49E+00
1.581866e-01,0,2.248834e+00
1.582192e-01,0,-2.60E+00
1.582518e-01,0,1.728143e-01
1.582844e-01,0,-1.94E+00
1.583170e-01,0,2.151805e+00
